Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
699,0.27015065,0.140786168,0.360601897,0.030045607,0.004119357,14.86114265,0.148611426,36.41771856,102.0384309,0.282983428,67.4374125,43.44762281,63.58229121,180.9449971,146.5209661,29.35111602,119.9247984,Rookery Bay
700,0.264882951,0.19311644,0.233791047,0.018577737,0.006029664,15.96995657,0.159699566,52.38970814,105.7419586,0.202515765,77.37649804,46.99789372,47.61029743,96.77380671,160.8596338,43.68978375,157.9483909,Rookery Bay
701,0.257201935,0.112928966,0.278000407,0.019978252,0.005332933,15.2544078,0.152544078,49.01193317,105.1421787,0.215547656,73.33475314,46.3555685,50.98808475,110.4054768,153.5976875,36.42783739,141.4335294,Rookery Bay
702,0.270121542,0.169210104,0.172521429,0.023338723,0.005584792,15.65348605,0.15653486,44.93283766,104.3198937,0.233413472,73.73033394,45.52194009,55.06717252,129.0935786,156.0139583,38.84410818,145.2497773,Rookery Bay
703,0.269149471,0.170840282,0.367099914,0.022796937,0.005528407,15.90321636,0.159032164,46.03110253,104.5588883,0.228220804,75.1088244,45.75679752,53.9689089,123.6619153,158.9666336,41.79678351,152.7482182,Rookery Bay
704,0.2803324,0.175653844,0.356019441,0.021532157,0.006479304,16.8999867,0.168999867,49.28141592,105.2040238,0.214203546,80.50238282,46.41509302,50.71858661,108.9995218,168.7274007,51.55755058,171.4504304,Rookery Bay
705,0.290137299,0.157556588,0.281336633,0.013595985,0.005278922,15.09479307,0.150947931,60.83853491,106.9516185,0.176233434,75.73384537,48.43268679,39.16148178,69.28181506,154.7847039,37.61485382,147.9391094,Rookery Bay
706,0.245714787,0.167787417,0.063598783,0.017494547,0.006075652,15.48489188,0.154848919,53.49267456,105.9168853,0.198715116,75.62928935,47.19526093,46.5073322,92.79823052,156.166884,38.99703397,147.2999536,Rookery Bay
707,0.311424764,0.154516297,0.298332397,0.021990545,0.005243231,15.60738638,0.156073864,46.65194575,104.6846528,0.225488426,74.05768801,45.88403765,53.34807135,120.8037731,156.5663711,39.39652105,148.1806672,Rookery Bay
708,0.262175904,0.17058691,0.407509854,0.021748065,0.006553517,16.99258054,0.169925805,49.1165773,105.1738199,0.214859798,80.86027618,46.38319462,50.88342539,109.6859777,169.5002446,52.33039454,172.600343,Rookery Bay
709,0.264878578,0.168624848,0.256631672,0.025055045,0.004354316,14.72331435,0.147233144,41.35179347,103.4544953,0.252216234,68.73615986,44.70521949,58.64821721,148.7617385,146.9540678,29.7842177,122.850793,Rookery Bay
710,0.266118052,0.148860156,0.231970327,0.022756817,0.005342972,15.43839384,0.154383938,45.3488973,104.4078865,0.231501758,72.96775454,45.60940507,54.65111802,127.0938717,154.3098581,37.14000805,141.8735099,Rookery Bay
711,0.263200591,0.157048245,0.421956382,0.027041124,0.004385188,15.03364585,0.150336458,39.64440335,103.0078654,0.261920301,69.33206822,44.29569874,60.35560809,158.9124359,149.3495542,32.17970416,128.8931486,Rookery Bay
712,0.246823261,0.19254264,0.352492149,0.005098879,0.004743355,14.16481784,0.141648178,88.8417851,109.3944289,0.123157584,77.0605649,52.26177408,11.15822195,13.76315528,149.3169753,32.14712518,138.720917,Rookery Bay
713,0.24063411,0.150461968,0.347038119,0.027492057,0.005839711,16.25785063,0.162578506,41.05727485,103.4051693,0.253287728,74.85077427,44.6509721,58.94272687,149.8825583,160.228308,43.05845787,152.4493533,Rookery Bay
714,0.266435615,0.150066825,0.14459047,0.023541882,0.005110277,15.13556583,0.151355658,43.85117446,104.069135,0.23886198,71.25287368,45.28153689,56.14884393,134.7928451,151.0545076,33.88465754,133.4216873,Rookery Bay
715,0.250888707,0.114261393,0.103590052,0.0231954,0.005444297,15.21522928,0.152152293,44.42002638,104.1989149,0.236042094,71.79251399,45.40672701,55.57998708,131.8431792,151.625241,34.45539088,134.2733472,Rookery Bay
